iata,latitude,longitude
HNI,-7.4223,146.428
HWA,-7.39299,146.003
IDN,-6.22663,147.244
IMN,-6.7524,146.107
KBM,-6.15547,147.191
KEX,-7.53889,145.905
KGB,-6.2239,147.215
KIA,-6.275,146.27
KMF,-7.64925,145.957
KNL,-6.01,147.49
KOR,-7.83467,146.533
KSB,-6.3819,146.986
KSG,-6.362,146.71
KSX,-6.6015,146.181
KYX,-6.09,147.012
KZF,-7.50025,146.034
LAB,-5.7204,148.057
LAE,-6.5698,146.726
LNC,-6.38461,147.369
LNM,-7.22314,146.227
LPN,-6.3917,146.343
LSJ,-5.3604,147.018
LWI,-6.3344,146.646
MBV,-6.345,147.591
MPG,-6.53222,147.651
MXK,-6.47167,147.441
MYX,-7.21167,146.019
OBM,-7.74,147.59
OGE,-6.46675,147.364
OSE,-7.82778,147.081
PDI,-6.44514,147.516
PGE,-7.13444,146.156
SGB,-6.7,147.133
SMH,-6.07528,146.811
SMJ,-7.75,146.927
SSS,-5.5965,147.811
SWE,-6.28464,147.581
SWG,-6.13956,147.279
SXA,-6.0908,147.596
TEP,-5.9553,146.559
TKB,-7.6808,146.55
TSI,-6.8498,146.355
TSW,-7.0695,146.127
TWY,-7.4463,146.107
WGU,-6.8519,146.802
WSU,-5.96171,147.198
WTT,-6.1325,146.468
WUG,-7.34556,146.719
YVD,-7.548,146.188
ZEN,-6.95222,146.616
AFR,-9.14222,148.391
APP,-8.97917,148.104
ARP,-9.88333,149.483
AZB,-10.2992,149.338
BAP,-10.3432,149.641
BNM,-9.10778,147.667
BPB,-9.13333,147.533
CPN,-10.1798,148.379
CVL,-9.67,150.02
DAO,-8.43194,147.843
DDM,-8.17736,147.809
DOI,-10.7009,150.722
DOO,-9.46185,147.921
EIA,-8.2,147.85
EMO,-9.1234,148.042
EMS,-9.447,148.763
ESA,-9.87433,150.954
GEW,-9.2263,148.495
GOC,-9.0021,148.236
GRH,-10.2251,150.488
IAU,-9.78333,148.1
IMA,-9.5107,150.525
IOP,-8.3614,147.84
KIZ,-8.5284,147.931
KUP,-10.0736,148.218
LNQ,-10.5815,150.593
MAP,-10.2908,149.519
NDI,-9.47375,148.329
NDN,-9.14356,147.684
NOO,-9.25445,147.621
NWT,-9.98417,149.729
PAW,-10.5833,151.083
PMN,-9.7469,149.477
POM,-9.44338,147.22
PPX,-9.99,149.477
RAX,-9.63292,148.048
RBP,-9.97111,149.832
RNR,-10.171,148.823
SFU,-9.59306,148.636
SGJ,-10.3833,149.833
SIL,-9.07356,148.389
SQT,-10.5628,150.691
SUZ,-9.032,147.45
TDB,-9.1586,148.069
URU,-9.5162,148.559
UUU,-9.0746,147.574
WED,-10.0954,150.083
XBN,-9.6425,149.304
ATN,-3.6695,152.438
EMI,-1.65395,149.976
KVG,-2.5794,150.808
LNV,-3.04361,152.629
MPU,-2.81139,151.991
MWU,-1.5,149.667
NIS,-2.66222,151.998
PUA,-2.395,150.236
TIG,-2.6053,149.711
TSK,-2.546,150.455
AGL,-9.3375,149.156
ITK,-9.20153,148.264
KKD,-8.88468,147.731
PNP,-8.80454,148.309
TFI,-9.07595,149.32
AGK,-6.39639,143.854
APR,-4.67667,142.54
AUJ,-4.21567,142.823
BMZ,-7.8485,143.243
ERE,-6.60646,143.9
HBD,-6.32,142.489
HIT,-6.9406,143.059
HYF,-3.69838,143.058
KAK,-6.23333,143.483
KCJ,-7.2714,143.595
KDE,-5.6952,142.744
KDP,-5.84061,143.507
KII,-9.00653,142.698
KOM,-6.0682,142.86
KPA,-5.3883,142.498
KPF,-8.5336,142.505
KPL,-8.63018,142.824
KUQ,-7.13508,143.276
KWO,-7.97701,142.824
KWX,-8.6883,143.618
LGM,-5.4923,143.488
MDU,-6.14774,143.657
MGG,-5.979,143.359
MPF,-7.979,143.169
MQO,-8.70917,142.65
MWI,-5.13,143.483
MXH,-6.36333,143.238
NPG,-6.1454,143.453
OPU,-8.05,142.933
PLE,-5.3725,142.976
PMP,-6.49917,143.51
PUI,-5.8429,142.828
RGE,-5.4792,143.124
TCJ,-4.0165,143.133
TIZ,-5.845,142.948
UPR,-8.5411,142.65
WAJ,-6.9523,142.656
WSA,-8.2836,142.87
ASZ,-6.00972,150.369
BAA,-5.33056,151.008
BAJ,-4.88333,149.133
CGC,-5.45896,148.432
FUB,-6.1518,150.626
GAZ,-9.22592,152.944
GMI,-6.27111,150.331
HKN,-5.46217,150.405
IBI,-5.5536,149.19
KDR,-6.19217,149.548
KVE,-8.6285,151.327
LGN,-5.53194,149.734
MFZ,-6.1364,149.118
NUT,-5.63333,151.383
SXH,-9.96453,151.162
SXW,-5.9701,148.854
TGL,-11.3311,153.203
TLW,-5.2726,150.009
UVO,-6.0178,150.956
WBC,-9.3376,150.509
WIU,-4.68952,149.44
WUM,-6.0491,149.337
TAJ,-3.19819,142.431
VAI,-2.6926,141.303
AMG,-4.6,143.5
AOB,-4.90417,144.636
AUI,-1.46056,143.065
BMH,-6.37317,144.637
BNZ,-5.807,144.623
CVB,-4.80662,144.715
GBF,-6.56778,144.703
HGU,-5.82679,144.296
KMB,-5.4875,144.607
KNE,-5.2903,144.707
KPM,-5.38167,143.925
MDM,-4.6204,143.452
MZN,-5.86667,144.667
PGN,-6.386,144.108
RUU,-5.33444,144.257
SIM,-5.27861,144.545
SPV,-3.8821,143.673
TBA,-5.5766,144.651
TBE,-4.19663,143.519
TCK,-4.0949,143.384
UAE,-6.23417,144.665
WUV,-1.73611,142.837
YEQ,-5.10972,143.918
ABP,-6.06556,141.095
AIH,-7.34278,141.268
AKG,-3.5605,142.217
AMF,-4.10111,141.67
AMU,-3.586,141.214
ATP,-3.14361,142.347
AWB,-8.00611,142.748
BIZ,-5.28611,142.033
BOT,-7.23726,141.106
BPK,-5.52639,141.745
BSP,-8.85806,141.259
BVP,-5.3633,141.655
BWP,-3.02167,141.165
DAU,-9.08676,143.208
DBP,-6.30861,141.906
DLB,56.7417,23.8911
EPT,-5.0412,141.678
FAQ,-4.61047,141.96
FRQ,-5.208,141.699
FUM,-6.3933,142.441
GBC,-6.1028,141.739
GLP,-5.2808,141.541
GUE,-3.58317,141.589
GUV,-6.28086,142.421
GVI,-3.90224,141.171
IMD,-3.328,141.157
KDQ,-3.60056,141.052
KGM,-5.671,141.03
KPE,-4.62806,141.094
KUX,-5.37236,141.624
LMI,-3.47684,142.041
LMY,-7.00992,141.494
LNF,-4.85594,141.22
LTF,-2.8337,141.626
MHY,-8.71411,141.644
MPX,-4.90306,141.621
MRH,-4.3615,141.785
NGR,-5.66667,141.117
NOM,-6.294,142.234
OBX,-7.59062,141.324
OKP,-5.2261,142.226
OKV,-5.55667,141.033
OLQ,-5.38972,141.515
OSG,-2.91556,141.297
PGB,-7.0226,141.561
RMN,-5.89722,141.272
SBC,-5.315,141.752
SBE,-6.10444,142.278
SIZ,-2.99944,142.044
SKC,-8.0466,141.722
TBG,-5.27861,141.226
TFB,-5.1173,141.419
TFM,-5.12608,141.642
TKW,-5.24367,142.165
TLP,-4.7748,141.013
TRJ,-5.614,141.042
UKU,-3.67665,142.484
UNG,-6.12571,141.282
WEP,-8.6184,141.138
WPM,-8.78822,142.882
XYR,-3.88399,141.792
BXU,8.9515,125.479
KLO,11.6794,122.376
MPH,11.9245,121.954
DRP,13.1115,123.6814
LGP,13.1575,123.735
EUQ,10.766,121.933
BQA,15.7293,121.5
CGG,16.1941,122.065
SFS,14.7944,120.271
BSO,20.4513,121.98
BAG,16.3751,120.62
TAG,9.66544,123.854
XMA,7.7538,125.033
LLC,18.1811,121.745
TUG,17.6434,121.733
DTE,14.1292,122.98
WNP,13.5849,123.27
CGM,9.25352,124.707
RXS,11.5977,122.752
VRC,13.5764,124.206
SGL,14.4954,120.904
CEB,10.3075,123.979
MXI,6.94909,126.274
DVO,7.12552,125.646
BPA,11.6756,125.4783
DSG,16.4458,122.207
LAO,18.1781,120.532
ICO,11.4595,123.251
ILO,10.833,122.493
CYZ,16.9299,121.753
SFE,16.5956,120.303
IGN,8.13049,124.215
OMC,11.058,124.565
TAC,11.228,125.028
CBO,7.16524,124.21
MLP,7.61722,124.059
MRQ,13.361,121.826
MBT,12.3697,123.63
LBX,13.8554,120.105
MBO,13.2081,120.605
SJI,12.3615,121.047
CGY,8.6122,124.456
OZC,8.17851,123.842
MNL,14.5086,121.02
AAV,6.36682,124.751
BCD,10.7764,123.015
DGT,9.33371,123.3
CRM,12.5024,124.636
CUJ,11.8553,119.938
CYU,10.8581,121.069
ENI,11.2024,119.416
PPS,9.74212,118.759
RZP,10.8187,119.508
SWL,10.525,119.274
USU,12.1215,120.1
XCN,12.1211,120.099
CRK,15.186,120.56
BSI,14.4194,122.039
TBH,12.311,122.085
CYP,12.0727,124.545
TGB,12.0721,124.546
GES,6.058,125.096
LWA,6.6739,124.058
JOL,6.05367,121.011
SSV,5.558,120.833
IAO,9.8591,126.014
SUG,9.75584,125.481
BNQ,7.61194,126.569
BPH,8.19595,126.322
TDG,9.07211,126.171
CDY,7.014,118.496
TWT,5.04699,119.743
IPE,7.78556,122.602
DPL,8.60198,123.342
XSO,7.71048,122.161
PAG,7.83073,123.461
ZAM,6.92242,122.06
MFG,34.339,73.5086
RAZ,33.8497,73.7981
XJM,33.0501,73.6384
DBA,28.8783,64.3998
GWD,25.2333,62.3295
JIW,25.0678,61.8054
KDD,27.7906,66.6473
LRG,30.3555,68.6135
NHS,29.539,66.0233
ORW,25.2747,64.586
PJG,26.9545,64.1325
PSI,25.2905,63.3451
PZH,31.3584,69.4636
REQ,29.0469,62.1968
SBQ,29.5712,67.8479
SUL,28.6451,69.1769
TFT,28.9642,61.5954
TUK,25.9864,63.0302
UET,30.2514,66.9378
CHB,35.4267,74.0817
GIL,35.9188,74.3336
KDU,35.3355,75.536
ISB,33.5607,72.8516
BNP,32.9729,70.5279
CJL,35.8866,71.8006
DSK,31.9094,70.8966
OHT,33.57,71.44
PAJ,33.9021,70.0716
PEW,33.9939,71.5146
SDT,34.8136,72.3528
TLB,33.9861,72.6114
WAF,32.3047,69.5704
ATG,33.8691,72.4009
BHV,29.3481,71.718
BHW,32.0561,72.9484
DEA,29.961,70.4859
GRT,32.6031,74.0771
LHE,31.5216,74.4036
LYP,31.365,72.9948
MUX,30.2032,71.4191
MWD,32.5631,71.5707
RYK,28.3839,70.2796
SGI,32.0486,72.665
SKT,32.5356,74.3639
BDN,24.8415,68.8384
DDU,26.7408,67.6666
HDD,25.3181,68.3661
JAG,28.2842,68.4497
KCF,27.1667,69.3167
KHI,24.9065,67.1608
MJD,27.3352,68.1431
MPD,25.6828,69.0728
RZS,26.9662,68.8781
SKZ,27.722,68.7917
SYW,26.4731,67.7172
WNS,26.2194,68.3901
ZIZ,26.7109,67.6673
WRO,51.1027,16.8858
BZG,53.0968,17.9777
LCJ,51.7219,19.3981
BXP,52.0008,23.1325
LUZ,51.2403,22.7136
IEG,52.1385,15.7986
KRK,50.0777,19.7848
RDO,51.3892,21.2133
WAW,52.1657,20.9671
WMI,52.4511,20.6518
RZE,50.11,22.019
GDN,54.3776,18.4662
CZW,50.885,19.2047
KTW,50.4743,19.08
SZY,53.4819,20.9377
POZ,52.421,16.8263
OSZ,54.0425,16.2656
SZZ,53.5847,14.9022
FSP,46.7629,-56.1731
MQC,47.0955,-56.3803
SJU,18.4394,-66.0018
PSE,18.0083,-66.563
SIG,18.4568,-66.0981
GZA,31.2464,34.2761
BYJ,38.0789,-7.9324
BGZ,41.5871,-8.44514
BGC,41.8578,-6.70713
CBP,40.1576,-8.46984
FAO,37.0144,-7.96591
PRM,37.1493,-8.58396
CAT,38.725,-9.35523
LIS,38.7813,-9.13592
SIE,37.9417,-8.8173
OPO,41.2356,-8.67806
FNC,32.6979,-16.7745
PXO,33.0734,-16.35
CVU,39.6715,-31.1136
FLW,39.4553,-31.1314
GRW,39.0922,-28.0298
HOR,38.5199,-28.7159
PDL,37.7412,-25.6979
PIX,38.5543,-28.4413
SJZ,38.6655,-28.1758
SMA,36.9714,-25.1706
TER,38.7618,-27.0908
CHV,41.7224,-7.46306
VRL,41.2743,-7.72047
VSE,40.7255,-7.88899
ROR,7.36731,134.544
OLK,-21.0452,-57.8825
PCJ,-22.295,-57.8663
AGT,-25.4545,-54.8427
PJC,-22.64,-55.83
ESG,-22.05,-60.62
FLM,-22.3605,-60.0536
ASU,-25.24,-57.52
BFA,-20.2246,-58.1792
CIO,-23.4424,-57.4273
PBT,-20.9046,-57.9271
VMI,-22.1591,-57.9426
ENO,-27.2274,-55.8375
AYO,-27.3706,-56.8541
PIL,-26.8812,-58.318
DIA,25.2611,51.5651
DOH,25.2731,51.6081
XJD,25.1173,51.315
RUN,-20.8871,55.5103
ZSE,-21.3209,55.425
ARW,46.1766,21.262
BCM,46.5219,26.9103
OMR,47.0253,21.9025
GHV,45.6942,25.5172
BBU,44.496,26.0814
CSB,45.42,22.2533
CLJ,46.7852,23.6862
CND,44.3622,28.4883
CRA,44.3181,23.8886
IAS,47.1785,27.6206
OTP,44.5711,26.085
BAY,47.6606,23.4673
TGM,46.4677,24.4125
SUJ,47.7033,22.8857
SBZ,45.7856,24.0913
SCV,47.6875,26.3541
TSR,45.8099,21.3379
TCE,45.0625,28.7143
BEG,44.8184,20.3091
BJY,44.9353,20.2575
INI,43.3373,21.8537
KVO,43.8274,20.5812
UZC,43.898,19.6972
RGK,51.9667,85.8333
BAX,53.3638,83.5385
BQS,50.4254,127.412
EYA,53.6919,127.0883
GDG,53.4733,125.795
TYD,55.2842,124.779
ARH,64.6003,40.7167
CSH,65.03,35.7333
KSZ,61.2358,46.6975
LDG,64.896,45.723
ASF,46.2833,48.0063
BCX,53.9381,58.34
NEF,56.1069,54.3472
OKT,54.44,53.3883
UFA,54.5575,55.8744
EGO,50.6438,36.5901
BZK,53.2142,34.1764
NZG,55.8013,109.5986
TKM,56.36,114.9236
TLK,59.8764,111.044
UUD,51.8078,107.438
GRV,43.3883,45.6986
CEK,55.3058,61.5033
MQF,53.3931,58.7557
DYR,64.7349,177.741
KPW,67.845,166.14
KVM,64.667,170.417
PVS,64.3781,-173.243
PWE,69.7833,170.597
CSY,56.0903,47.3473
MCX,42.8168,47.6523
IGT,43.3223,45.0126
BTK,56.3706,101.698
ERG,61.275,108.03
IKT,52.268,104.389
IWA,56.9394,40.9408
KCK,57.773,108.064
ODO,57.8661,114.243
UIK,58.1361,102.565
UKX,56.8567,105.73
NAL,43.5129,43.6366
KGD,54.89,20.5926
ESL,46.3739,44.3309
KLF,54.55,36.3667
PKC,53.1679,158.454
PES,61.8852,34.1547
KEJ,55.2701,86.1072
NOZ,53.8114,86.8772
BQG,52.38,140.448
GVN,48.927,140.034
KHV,48.528,135.188
KXK,50.409,136.934
NLI,53.155,140.65
OHO,59.4101,143.057
ABA,53.74,91.385
EYK,63.6869,66.6986
EZV,63.921,65.0305
HMA,61.0285,69.0861
IRM,63.1988,64.4393
KGP,62.1904,74.5338
KXD,59.6551,67.43
NFG,61.1083,72.65
NJC,60.9493,76.4836
NYA,62.11,65.615
OVS,61.3266,63.6019
RAT,62.1586,77.3289
SGC,61.3437,73.4018
URJ,60.1033,64.8267
KVX,58.5033,49.3483
INA,66.0548,60.1103
PEX,65.1211,57.1308
SCW,61.647,50.8451
UCT,63.5669,53.8047
USK,66.0047,57.3672
UTS,65.4373,52.2003
VKT,67.4886,63.9931
KMW,57.7969,41.0194
AAQ,45.0021,37.3473
AER,43.4499,39.9566
EIK,46.68,38.21
GDZ,44.5821,38.0125
KRR,45.0347,39.1705
NOI,44.4016,37.7779
ACS,56.2683,90.5708
BGS,58.3816,97.4678
DKS,73.5178,80.3797
EIE,58.4742,92.1125
GOY,64.3297,100.4305
HTG,71.9781,102.491
IAA,67.4372,86.6219
KCY,56.1773,92.5245
KJA,56.1729,92.4933
KNY,58.4789,99.1017
NSK,69.3111,87.3322
SES,66.8425,88.4098
TGP,61.5897,89.994
THX,65.7972,87.9353
VAQ,60.3553,102.3076
VEO,60.3728,93.016
YAE,60.2525,90.2031
KRO,55.4753,65.4156
URS,51.7506,36.2956
RVH,59.98,30.5883
LED,59.8003,30.2625
LPK,52.7028,39.5378
GDX,59.911,150.72
SWV,29.1667,70.4333
JOK,56.7006,47.9047
SKX,54.1251,45.2123
BKA,55.6226,38.0661
DME,55.4102,37.902
SVO,55.9728,37.4147
CKL,55.8783,38.0617
OSF,55.5117,37.5072
VKO,55.5979,37.2709
ZIA,55.5533,38.15
KVK,67.4633,33.5883
MMK,68.7817,32.7508
AMV,69.7633,61.5564
NNM,67.64,53.1219
VRI,68.8485,58.2014
NVR,58.4933,31.2417
GOJ,56.2301,43.784
OVB,55.0126,82.6507
OMS,54.967,73.3105
OSW,51.0725,58.5956
REN,51.7958,55.4567
OEL,52.9347,36.0022
PEZ,53.1106,45.0211
PEE,57.9145,56.0212
AEM,45.8413,137.674
DHG,44.5589,135.4911
EDN,47.1792,138.6504
ETL,46.5414,138.3219
KVR,44.2726,135.029
NEI,45.0814,136.5901
RZH,42.9194,133.9011
TLY,44.815,136.292
VVO,43.399,132.148
PKV,57.7839,28.3956
VLU,56.3811,30.6081
RVI,47.2583,39.8183
ROV,47.4939,39.9247
TGK,47.1983,38.8492
VLK,47.6821,42.0728
RZN,54.5559,39.8552
ADH,58.6028,125.409
BGN,68.5566,146.232
BQJ,67.648,134.695
CKH,70.6231,147.902
CYX,68.7406,161.338
DPT,69.3925,139.89
GYG,62.1035,129.545
IKS,71.6977,128.903
KDY,62.789,136.855
MJZ,62.5347,114.039
MQJ,66.4509,143.262
NER,56.9139,124.914
NYR,63.295,118.337
OLZ,60.3975,120.471
ONK,68.515,112.48
PYJ,66.4004,112.03
SEK,67.4805,153.736
SUK,67.792,130.394
SUY,62.185,117.635
SYS,71.9279,114.08
UKG,70.011,135.645
ULK,60.7206,114.826
UMS,60.357,134.435
USR,64.55,143.115
VHV,63.4581,120.269
VYI,63.7567,121.693
YKS,62.0933,129.771
ZIX,66.7965,123.361
ZKP,65.7485,150.889
BVV,44.92,147.622
DEE,43.9584,145.683
EKS,49.1903,142.083
ITU,45.2564,147.955
NGK,51.7801,143.139
OHH,53.52,142.89
UHS,50.8782,142.1759
UUS,46.8887,142.718
ZZO,50.6692,142.761
KUF,53.5049,50.1643
BWO,51.8583,47.7456
GSV,51.7128,46.1711
RTW,51.565,46.0467
OGZ,43.2051,44.6066
LNX,54.824,32.025
MRV,44.2251,43.0819
STW,45.1092,42.1128
SVX,56.7431,60.8027
TBW,52.8061,41.4828
KZN,55.6062,49.2787
NBC,55.5647,52.0925
UUA,54.64,52.8017
SWT,60.7094,77.66
TOF,56.3803,85.2083
TYA,54.239,37.6
KLD,56.8247,35.7577
RMZ,58.0617,68.33
TJM,57.1896,65.3243
TOX,58.1358,68.2319
KYZ,51.6694,94.4006
IJK,56.8281,53.4575
ULV,54.2683,48.2267
ULY,54.401,48.8027
CEE,59.2736,38.0158
VGD,59.2825,39.9444
VOG,48.7825,44.3455
VUS,60.7883,46.26
VOZ,51.8142,39.2296
BVJ,70.3153,68.3336
KKQ,65.717,82.455
NOJ,63.1833,75.27
NUX,66.0694,76.5203
NYM,65.4809,72.6989
SBT,71.2192,72.0522
SLY,66.5908,66.611
TQL,64.9308,77.8181
UEN,65.96,78.437
YMK,68.483,73.567
IAR,57.5607,40.1574
RYB,58.1042,38.9294
CZR,56.9127,118.2718
HTA,52.0263,113.306
RHG,-1.5,29.633
GYI,-1.6772,29.2589
KME,-2.46224,28.9079
BTQ,-2.59583,29.7367
KGL,-1.96863,30.1395
ABT,20.2961,41.6343
RAE,30.9066,41.1382
RAH,29.6264,43.4906
TUI,31.6922,38.7315
AJF,29.7851,40.1
URY,31.4124,37.2789
MED,24.5534,39.7051
ULH,26.48,38.1289
YNB,24.1442,38.0634
ELQ,26.3028,43.7744
ZUL,26.35,44.833
AKH,24.0627,47.5805
DWD,24.4499,44.1212
RUH,24.9576,46.6988
SLF,20.4647,45.6196
WAE,20.5043,45.1996
AQI,28.3352,46.1251
DHA,26.2654,50.152
DMM,26.4712,49.7979
HOF,25.2853,49.4852
KMC,27.9009,45.5282
AHB,18.2404,42.6566
BHH,19.9844,42.6209
KMX,18.2973,42.8035
HAS,27.4379,41.6863
GIZ,16.9011,42.5858
JED,21.6796,39.1565
TIF,21.483,40.5434
EAM,17.6114,44.4192
SHW,17.4669,47.1214
EJH,26.1986,36.4764
NUM,27.9276,35.2887
RSI,25.6253,37.0836
TUU,28.3654,36.6189
SVY,-9.167,159.833
TLG,-9.108,160.149
XYA,-9.09282,159.218
CHY,-6.71194,156.396
KGE,-7.3305,157.585
AVU,-9.86833,160.411
HIR,-9.428,160.055
KWS,-8.36051,160.775
MBU,-9.7475,159.839
NAZ,-10.6758,162.205
PRS,-9.64167,161.425
FRE,-8.1075,159.577
JJA,-11.4179,-58.7082
VAO,-7.58556,158.731
IRA,-10.4497,161.898
NNB,-10.848,162.454
RNA,-9.86054,161.98
AFT,-9.19139,160.949
AKS,-8.70257,160.682
ATD,-8.87333,161.011
KWR,-8.86981,161.004
MHM,-8.3229,160.7962
ONE,-9.16667,161.067
OTV,-5.515,159.528
TAA,-9.414,161.358
BNY,-11.3022,159.798
RNL,-11.5339,160.063
RUS,-9.86167,160.825
LLM,-10.2969,166.3276
SCZ,-10.7203,165.795
BAS,-6.99075,155.887
BPF,-8.56203,158.119
EGM,-8.57889,157.876
GEF,-7.57583,156.597
GTA,-8.73917,158.203
GZO,-8.09778,156.864
KUE,-8.0262,156.948
MNY,-7.41694,155.565
MUA,-8.32797,157.263
RBV,-8.16806,157.643
RIN,-8.12639,157.143
RRI,-7.983,157.567
VEV,-7.91278,156.706
VIU,-8.5085,157.69
BDI,-3.72472,55.2053
DEI,-3.80222,55.6669
DES,-5.6967,53.6558
FRK,-4.583,55.95
PRI,-4.31929,55.6914
SEZ,-4.67434,55.5218
HGI,10.5292,32.5006
RSS,11.7859,34.3367
ADV,11.4023,26.1186
DNI,14.3836,33.5264
GBU,14.925,35.878
GSU,14.133,35.317
KSL,15.3875,36.3288
NHF,15.3556,35.7278
KRT,15.5895,32.5532
ELF,13.6149,25.3246
DOG,19.1539,30.4301
EDB,18.0146,30.9595
MWE,18.4433,31.8433
WHF,21.8027,31.5216
PZU,19.4336,37.2341
ATB,17.7103,34.057
DNX,12.533,35.067
UYL,12.0535,24.9562
BJE,11.1994,28.5231
EBD,13.1532,30.2327
KDX,11.138,29.7011
NUD,12.667,28.333
EGN,13.4817,22.4672
ZLX,12.9437,23.5631
KST,13.183,32.733
RNB,56.2667,15.265
BLE,60.422,15.5152
IDB,61.8697,12.6894
MXX,60.9579,14.5114
GVX,60.5933,16.9514
HUV,61.7681,17.0807
SOO,61.2615,17.0991
VBY,57.6628,18.3462
HAD,56.6911,12.8202
EVG,62.0478,14.4229
OSD,63.1944,14.5003
JKG,57.7576,14.0687
HLF,57.5258,15.8233
KLR,56.6855,16.2876
OSK,57.3505,16.498
VVK,57.78,16.5236
VXO,56.9291,14.728
AJR,65.5903,19.2819
GEV,67.1324,20.8146
KRN,67.822,20.3368
LLA,65.5438,22.122
PJA,67.2456,23.0689
KSK,59.3459,14.4959
ORB,59.2237,15.038
LPI,58.4062,15.6805
NRK,58.5863,16.2506
AGH,56.2961,12.8471
KID,55.9217,14.0855
MMX,55.5346,13.3704
EKT,59.3511,16.7084
NYO,58.7886,16.9122
ARN,59.6519,17.9186
BMA,59.3556,17.9436
HFS,60.0201,13.5789
KSD,59.4447,13.3374
SCR,61.1591,12.8407
TYF,60.1576,12.9913
HMV,65.8061,15.0828
LYC,64.5483,18.7162
SFT,64.6248,21.0769
SQO,64.9609,17.6966
UME,63.7918,20.2828
VHM,64.5791,16.8336
KRF,63.0486,17.7689
OER,63.4083,18.99
SDL,62.5281,17.4439
VST,59.6018,16.6284
GOT,57.6628,12.2798
GSE,57.7747,11.8704
KVB,58.4564,13.9727
LDK,58.4655,13.1744
THN,58.3181,12.345
QPG,1.36042,103.91
SIN,1.35019,103.994
TGA,1.38726,103.709
XSP,1.41695,103.868
ASI,-7.9696,-14.3937
HLE,-15.9577,-5.64594
LJU,46.2237,14.4576
MBX,46.4799,15.6861
POW,45.4734,13.615
LYR,78.2461,15.4656
LUE,48.3394,19.7358
SLD,48.6378,19.1341
BTS,48.1702,17.2127
KSC,48.6631,21.2411
POV,49.0297,21.3156
TAT,49.0736,20.2411
PZY,48.6252,17.8284
ILZ,49.2315,18.6135
KEN,7.89129,-11.1766
WYE,8.61047,-11.0454
KBA,9.63832,-11.5156
BTE,7.53242,-12.5189
GBK,7.767,-12.383
KBS,7.9444,-11.761
FNA,8.61644,-13.1955
HGS,8.39713,-13.1291
DKR,14.7397,-17.4902
KLC,14.1469,-16.0513
KGG,12.5723,-12.2203
KDA,12.8985,-14.9681
MAX,15.5936,-13.3228
POD,16.683,-14.967
RDT,16.433,-15.65
XLS,16.0508,-16.4632
BXE,14.8473,-12.4683
NIK,13.052,-12.7272
SMY,13.0468,-13.2954
TUD,13.7368,-13.6531
DSS,14.67,-17.0733
CSK,12.3953,-16.748
ZIG,12.5556,-16.2818
BXX,9.9463,43.1495
MGQ,2.01444,45.3047
ALU,11.9582,50.748
BSA,11.2753,49.1494
CMS,10.3,50.233
CXN,11.494,49.9085
GSR,9.517,49.083
BIB,3.10222,43.6286
AAD,6.0958,46.6375
BSY,2.33611,42.3078
GBM,3.32294,42.2131
LGX,3.8124,42.5459
KMU,-0.377353,42.4592
CMO,5.36667,48.5167
GLK,6.78083,47.4547
GGR,8.45794,48.5674
HCM,8.104,49.82
ERA,10.6421,47.388
LKR,11.1708,48.2029
BUO,9.5275,45.5549
BBO,10.3892,44.9411
HGA,9.51321,44.0824
TOT,5.86583,-56.3275
ABN,5.51272,-54.0501
MOJ,5.6076,-54.4003
AGI,5.84113,-56.6733
ICK,5.95556,-57.0394
PBM,5.45283,-55.1878
ORG,5.81108,-55.1907
AAJ,3.89868,-55.5779
BTO,4.21751,-55.4471
DOE,4.00571,-55.4816
DRJ,4.11136,-54.6728
KCB,3.15,-55.717
LDO,4.37611,-55.4071
OEM,3.34528,-55.4425
SMZ,4.35,-54.4167
WSO,5.21528,-57.1853
JUB,4.87201,31.6011
RBX,6.825,29.669
AEE,10.0536,32.9594
MAK,9.55897,31.6522
WUU,7.72583,27.975
PCP,1.66294,7.41174
TMS,0.378175,6.71215
ILS,13.6959,-89.1151
SAL,13.4408,-89.0556
SXM,18.041,-63.1089
KAC,37.0206,41.1914
LTK,35.4011,35.9487
DEZ,35.2854,40.176
DAM,33.4115,36.5156
ALP,36.1807,37.2244
PMS,34.5574,38.3169
MTS,-26.529,31.3075
SHO,38.1421,128.598
GDT,21.4445,-71.1423
MDS,21.826,-71.8025
NCA,21.9175,-71.9396
PIC,21.8749,-72.0923
PLS,21.7736,-72.2659
SLX,21.333,-71.2
XSC,21.5157,-71.5285
ATV,13.2389,18.3133
OUM,13.2782,19.7103
FYT,17.9171,19.1111
OUT,10.483,16.717
MEF,11.0602,17.9445
MVO,12.167,18.675
BKR,12.383,17.067
NDJ,12.1337,15.034
AMO,14.1456,15.3144
OTC,13.4433,14.7394
MQQ,8.62441,16.0714
PLF,9.37806,14.925
OGR,10.2881,15.3811
SRH,9.14444,18.3744
AEH,13.847,20.8443
AKM,10.8903,19.8172
AMC,11.034,20.274
AOD,11.4773,19.2874
LTC,9.3979,16.3125
LRL,9.76733,1.09125
LFW,6.16561,1.25451
BFV,15.2295,103.253
PMM,13.7553,101.395
CNX,18.7668,98.9626
CEI,19.9523,99.8829
PYX,12.8325,100.949
CJM,10.7112,99.3617
KKC,16.4666,102.784
KBV,8.09912,98.9862
BKK,13.6811,100.747
DMK,13.9126,100.607
LPT,18.2709,99.5042
